gamma,repetition,node,sim_time,num_nodes,offered,sent,load,losses,perc_success
0.01,3,7,10,10,5820750.0,518338.3333333334,5832766,0,0.08905009377371187
0.01,3,8,10,10,2940149.0,697328.0,5959872,2778619,0.23717437449598644
0.01,3,9,10,10,6072943.0,0.0,6078953,0,0
0.01,4,0,10,10,5984271.0,646840.0,6068454,0,0.10809002466632944
0.01,4,1,10,10,5949390.0,3005.0,5949390,0,0.000505093799532389
0.01,4,2,10,10,6045150.0,0.0,6045150,0,0
0.01,4,3,10,10,5273204.0,36072.333333333336,6014863,590897,0.006840686105322937
0.01,4,4,10,10,3104610.0,708525.0,5961031,2639473,0.22821707074318515
0.01,4,5,10,10,5665782.0,14076.0,6141955,349498,0.002484387856786583
0.01,4,6,10,10,6075179.0,0.0,6081204,0,0
0.01,4,7,10,10,5641460.0,574837.0,5653532,0,0.10189507680635863
0.01,4,8,10,10,3097831.0,714332.0,5870083,2536924,0.2305910167468787
0.01,4,9,10,10,6116010.0,0.0,6122044,0,0
0.01,5,0,10,10,6238665.0,636788.6666666666,6250666,0,0.10207130318211775
0.01,5,1,10,10,6116625.0,12065.5,6122626,0,0.0019725747450595713
0.01,5,2,10,10,5851119.0,0.0,5857143,0,0
0.01,5,3,10,10,5243184.0,24160.333333333336,6032668,620824,0.004607950690521892
0.01,5,4,10,10,2922932.0,682577.25,6200569,3060921,0.2335248476529731
0.01,5,5,10,10,5374914.0,42138.0,6050227,470176,0.007839753343030232
0.01,5,6,10,10,6102770.0,0.0,6108844,0,0
0.01,5,7,10,10,5905160.0,664605.3333333334,5935218,0,0.11254654121705988
0.01,5,8,10,10,3054533.0,677807.25,5677096,2381370,0.22190208781506043
0.01,5,9,10,10,6206988.0,0.0,6224952,0,0
0.01,6,0,10,10,6075560.0,626895.3333333334,6093568,0,0.10318313593040532
0.01,6,1,10,10,6115933.0,12034.5,6121970,0,0.0019677292082826937
0.01,6,2,10,10,6031980.0,0.0,6031980,0,0
0.01,6,3,10,10,5364808.0,28146.666666666668,5865167,385731,0.005246537558597934
0.01,6,4,10,10,2970639.0,697405.75,5845785,2633691,0.23476624052939452
0.01,6,5,10,10,5404737.0,10045.333333333334,5820601,235198,0.0018586164938892186
0.01,6,6,10,10,6202594.0,0.0,6208607,0,0
0.01,6,7,10,10,6093697.0,650947.0,6093697,0,0.10682300088107433
0.01,6,8,10,10,3050853.0,720428.25,5697020,2404701,0.2361399418457723
0.01,6,9,10,10,6176435.0,0.0,6182494,0,0
0.01,7,0,10,10,5943243.0,562579.6666666667,6003550,60307,0.09465870176714408
0.01,7,1,10,10,6266784.0,0.0,6266784,0,0
0.01,7,2,10,10,6010447.0,0.0,6016529,0,0
0.01,7,3,10,10,5520103.0,16055.0,6164856,512273,0.002908460222571934
0.01,7,4,10,10,3151239.0,698827.5,6267538,2875252,0.22176277330916505
0.01,7,5,10,10,5280294.0,14087.333333333334,6069719,681143,0.002667907001642964
0.01,7,6,10,10,6063419.0,0.0,6063419,0,0
0.01,7,7,10,10,6196291.0,658927.0,6244565,0,0.1063421650145224
0.01,7,8,10,10,2970982.0,675064.25,5935988,2729777,0.22721923256350932
0.01,7,9,10,10,6146806.0,0.0,6158823,0,0
0.01,8,0,10,10,5976869.0,608326.3333333334,5982891,0,0.1017801014767654
0.01,8,1,10,10,6224531.0,3008.5,6224531,0,0.00048332958740184603
0.01,8,2,10,10,5875131.0,5993.5,5893228,0,0.001020147465648
0.01,8,3,10,10,5423264.0,18090.333333333332,5856999,415660,0.0033356910770586373
0.01,8,4,10,10,3316030.0,752436.25,5920159,2368927,0.226908758364671
0.01,8,5,10,10,5351817.0,12119.0,6140939,590319,0.002264464573433658
0.01,8,6,10,10,6121061.0,0.0,6133131,0,0
0.01,8,7,10,10,6186693.0,608372.6666666666,6264970,0,0.09833568057549755
0.01,8,8,10,10,3033227.0,669423.25,6112789,2868661,0.2206967200278779
0.01,8,9,10,10,5979036.0,0.0,5979036,0,0
0.01,9,0,10,10,5755380.0,570559.6666666666,5797469,0,0.09913501222624164
0.01,9,1,10,10,6448041.0,6015.0,6454111,0,0.0009328414630117892
0.01,9,2,10,10,5964557.0,3005.0,5964557,0,0.0005038094195428093
0.01,9,3,10,10,5525365.0,10084.333333333332,6272439,578448,0.0018250981307720545
0.01,9,4,10,10,3212013.0,821219.7500000001,5808925,2356004,0.2556713655891181
0.01,9,5,10,10,5358607.0,40171.666666666664,5798289,301043,0.007496662223347722
0.01,9,6,10,10,6051871.0,0.0,6051871,0,0
0.01,9,7,10,10,5838409.0,568223.0,5850470,0,0.09732497329323793
0.01,9,8,10,10,2815477.0,651269.5,6227237,3182502,0.23131764173530808
0.01,9,9,10,10,5762044.0,0.0,5774046,0,0
0.01,10,0,10,10,5901230.0,604813.6666666666,5955663,0,0.10248942452110266
0.01,10,1,10,10,5839146.0,5982.0,5851219,0,0.0010244648789394888
0.01,10,2,10,10,6063390.0,3027.5,6069443,0,0.0004993081428046027
0.01,10,3,10,10,5353501.0,38135.0,5883329,324971,0.007123375899247987
0.01,10,4,10,10,3008128.0,696364.25,6026426,2789441,0.23149422165546146
0.01,10,5,10,10,5453575.0,26158.333333333336,6104237,506131,0.004796547830245909
0.01,10,6,10,10,6086292.0,0.0,6098306,0,0
0.01,10,7,10,10,6027226.0,610987.3333333334,6093500,0,0.10137123335566534
0.01,10,8,10,10,3140423.0,726230.75,6002190,2620962,0.23125252553557277
0.01,10,9,10,10,6189135.0,0.0,6189135,0,0
0.01,11,0,10,10,5720772.0,560803.6666666667,5799087,0,0.09802936853044776
0.01,11,1,10,10,6252078.0,3001.0,6264100,0,0.00048000040946386143
0.01,11,2,10,10,6123982.0,5980.499999999999,6130014,0,0.0009765704732639644
0.01,11,3,10,10,5640091.0,46199.333333333336,6285204,404067,0.008191238994784541
0.01,11,4,10,10,2970779.0,703583.75,5959962,2742366,0.23683476623471486
0.01,11,5,10,10,5400666.0,40202.66666666667,5991513,385688,0.007444020175783259
0.01,11,6,10,10,6171512.0,0.0,6171512,0,0
0.01,11,7,10,10,5625713.0,590427.0,5824859,0,0.10495149681471487
0.01,11,8,10,10,2832566.0,673441.25,6244849,3171373,0.23774953522706974
0.01,11,9,10,10,6044721.0,0.0,6044721,0,0
0.01,12,0,10,10,5812417.0,566795.6666666667,5927066,0,0.09751462544181994
0.01,12,1,10,10,6141987.0,2984.5,6141987,0,0.0004859176680119968
0.01,12,2,10,10,5888928.0,6008.0,5900996,0,0.0010202196392959805
0.01,12,3,10,10,5670292.0,28113.333333333332,6043922,180784,0.004958004514288388
0.01,12,4,10,10,3024477.0,724449.75,6073860,2820538,0.23952893343212728
0.01,12,5,10,10,5080542.0,30045.666666666664,5990071,668417,0.0059138703442795405
0.01,12,6,10,10,5954286.0,0.0,5954286,0,0
0.01,12,7,10,10,6196999.0,687340.6666666667,6196999,0,0.11091508432818316
0.01,12,8,10,10,3062308.0,702341.0,6148316,2844975,0.22935021558902632
0.01,12,9,10,10,5949116.0,0.0,5949116,0,0
0.01,13,0,10,10,5905990.0,620711.0,5972127,0,0.10509855248654332
0.01,13,1,10,10,6389415.0,12052.5,6389415,0,0.0018863229262772883
0.01,13,2,10,10,6043781.0,2992.5,6067895,0,0.0004951370673424467
0.01,13,3,10,10,5375286.0,14056.666666666668,6135126,566972,0.0026150546532159717
0.01,13,4,10,10,2814827.0,640319.5,5965638,2903511,0.22748094287854992
0.01,13,5,10,10,5509451.0,40219.666666666664,6009776,434026,0.0073001224017904265
0.01,13,6,10,10,6478258.0,0.0,6490394,0,0
0.01,13,7,10,10,5803850.0,631050.3333333334,5803850,0,0.10872960764549969
0.01,13,8,10,10,2652716.0,599676.25,6148504,3254573,0.2260612330909151
0.01,13,9,10,10,6268927.0,0.0,6268927,0,0
0.01,14,0,10,10,6232739.0,697087.0,6347375,66368,0.11184280297955682
0.01,14,1,10,10,6048915.0,9035.0,6078937,0,0.0014936563003447726
0.01,14,2,10,10,6278348.0,3017.0,6338670,0,0.0004805404224168523
0.01,14,3,10,10,5575276.0,22132.666666666664,6081830,391890,0.003969788521082484
0.01,14,4,10,10,3133161.0,712374.5,5694577,2320665,0.22736606896358022
0.01,14,5,10,10,4983936.0,12030.0,6170732,946092,0.0024137549117805687
0.01,14,6,10,10,6315707.0,0.0,6315707,0,0
0.01,14,7,10,10,6286640.0,580583.0,6340840,0,0.09235187636002698
0.01,14,8,10,10,2790593.0,649454.0,6371687,3339776,0.23272974597155516
0.01,14,9,10,10,6099612.0,0.0,6099612,0,0
0.01,15,0,10,10,5713028.0,606497.3333333333,5779118,0,0.10616039923720544
0.01,15,1,10,10,6042941.0,3011.0,6054961,0,0.0004982673171887662
0.01,15,2,10,10,5828537.0,0.0,5828537,0,0
0.01,15,3,10,10,5526595.0,32124.666666666668,6117428,391932,0.00581274123880376
0.01,15,4,10,10,3265435.0,796884.25,6024246,2517779,0.2440361697599248
0.01,15,5,10,10,5243007.0,30114.333333333336,6189726,808063,0.0057437141192703605
0.01,15,6,10,10,6229750.0,0.0,6229750,0,0
0.01,15,7,10,10,5984824.0,612649.0,6093491,30263,0.10236708715243757
0.01,15,8,10,10,2995330.0,693057.25,6032967,2796563,0.23137926372052495
0.01,15,9,10,10,5831896.0,0.0,5850095,0,0
0.01,16,0,10,10,5904851.0,622506.0,5910870,0,0.10542281253159479
0.01,16,1,10,10,6166256.0,3013.0000000000005,6172251,0,0.000488627134520526
0.01,16,2,10,10,6091903.0,9041.5,6097920,0,0.0014841831854512458
0.01,16,3,10,10,5436235.0,18117.333333333332,5870536,313817,0.0033326987029319616
0.01,16,4,10,10,3157628.0,754815.0,5664653,2284033,0.23904494132937762
0.01,16,5,10,10,5364279.0,16071.333333333334,5888922,355943,0.002995991322101877
0.01,16,6,10,10,6359608.0,0.0,6359608,0,0
0.01,16,7,10,10,5788750.0,572854.0,5830867,0,0.09895987907579357
0.01,16,8,10,10,2965233.0,672059.0,6141364,2928689,0.22664627029309334
0.01,16,9,10,10,5955415.0,0.0,5961492,0,0
0.01,17,0,10,10,5973109.0,610711.0,6057412,60277,0.10224340456536118
0.01,17,1,10,10,6190183.0,18114.0,6220312,0,0.002926246283833612
0.01,17,2,10,10,5990160.0,6069.500000000001,5990160,0,0.0010132450552239006
0.01,17,3,10,10,5767249.0,16049.666666666666,5912039,114705,0.002782898166294999
0.01,17,4,10,10,3494862.0,807555.25,6068345,2374625,0.23106928113327507
0.01,17,5,10,10,4905705.0,20097.333333333332,5647780,531087,0.0040967268381065175
0.01,17,6,10,10,6099863.0,0.0,6105855,0,0
0.01,17,7,10,10,6087159.0,550478.0,6129390,30141,0.09043266325062316
0.01,17,8,10,10,2711623.0,602605.5,6091200,3138741,0.22223056081173526
0.01,17,9,10,10,5900056.0,0.0,5906115,0,0
0.01,18,0,10,10,5742502.0,518456.0,5844985,48176,0.0902839911940823
0.01,18,1,10,10,6454510.0,0.0,6454510,0,0
0.01,18,2,10,10,6100193.0,6042.000000000001,6100193,0,0.0009904604657590343
0.01,18,3,10,10,5490736.0,22060.666666666664,5990689,367258,0.004017797735434132
0.01,18,4,10,10,3236765.0,739875.0,6321880,2844013,0.2285847134407348
0.01,18,5,10,10,5328189.0,34103.0,6099138,572285,0.006400486168940328
0.01,18,6,10,10,5820547.0,0.0,5826533,0,0
0.01,18,7,10,10,6176931.0,576261.0,6225291,24159,0.09329244571454659
0.01,18,8,10,10,3259361.0,754444.25,5688366,2194144,0.23146998752209405
0.01,18,9,10,10,6116886.0,0.0,6116886,0,0
0.01,19,0,10,10,5780045.0,580478.0,5792098,0,0.10042793784477456
0.01,19,1,10,10,6051719.0,6015.5,6057731,0,0.0009940150889358875
0.01,19,2,10,10,5912994.0,5995.0,5925052,0,0.0010138687778137438
0.01,19,3,10,10,5459870.0,14035.0,5845475,331368,0.002570574024656265
0.01,19,4,10,10,3146189.0,791161.5,5622094,2241104,0.2514666156419719
0.01,19,5,10,10,5585956.0,30119.0,5947684,162776,0.005391915009713646
0.01,19,6,10,10,5930687.0,0.0,5930687,0,0
0.01,19,7,10,10,5735864.0,596454.6666666667,5850296,0,0.10398689136748478
0.01,19,8,10,10,3145561.0,775847.75,6122669,2736060,0.24664845157986126
0.01,19,9,10,10,5810895.0,0.0,5810895,0,0
0.0125,0,0,12,10,5688847.0,604626.3333333334,5725013,0,0.10628275524606891
0.0125,0,1,12,10,5841092.0,126450.0,5853092,0,0.021648349315504703
0.0125,0,2,12,10,5780060.0,105458.5,5780060,0,0.01824522582810559
0.0125,0,3,12,10,5820060.0,108459.00000000001,5850125,0,0.01863537489304234
0.0125,0,4,12,10,5550933.0,1752279.0000000002,5605164,0,0.315672878775514
0.0125,0,5,12,10,5513993.0,130517.66666666667,5513993,0,0.023670263394724417
0.0125,0,6,12,10,5797516.0,0.0,5797516,0,0
0.0125,0,7,12,10,5792019.0,616951.3333333333,5804103,0,0.10651749128124982
0.0125,0,8,12,10,5568394.0,1748996.5,5761389,6064,0.3140935249912273
0.0125,0,9,12,10,5712276.0,0.0,5712276,0,0
0.0125,1,0,12,10,5880024.0,666464.0,5892102,0,0.11334375505950316
0.0125,1,1,12,10,5441494.0,63126.00000000001,5453593,0,0.0116008581466781
0.0125,1,2,12,10,6056962.0,93297.0,6056962,0,0.01540326652206172
0.0125,1,3,12,10,5845500.0,158693.3333333333,5875746,0,0.027147948564422774
0.0125,1,4,12,10,5645858.0,1738557.2500000002,6007263,126481,0.3079349941142693
0.0125,1,5,12,10,5784364.0,98460.33333333334,5790416,0,0.017021807986726516
0.0125,1,6,12,10,5563451.0,6013.0,5569480,0,0.0010808039829954465
0.0125,1,7,12,10,5659204.0,520297.0,5677308,0,0.09193819484153602
0.0125,1,8,12,10,5701298.0,1786878.75,5719392,0,0.3134161290990227
0.0125,1,9,12,10,5646359.0,5993.0,5658411,0,0.0010613919518755361
0.0125,2,0,12,10,5706531.0,598617.3333333334,5706531,0,0.1049003910314924
0.0125,2,1,12,10,5719038.0,78194.0,5731027,0,0.013672579199508728
0.0125,2,2,12,10,5568082.0,39079.5,5568082,0,0.007018485000759687
0.0125,2,3,12,10,5821672.0,120613.33333333333,5827704,0,0.020717988463337222
0.0125,2,4,12,10,5540006.0,1725398.7500000002,5708760,42275,0.31144348038612235
0.0125,2,5,12,10,5725275.0,194780.66666666666,5731362,0,0.03402118966628968
0.0125,2,6,12,10,5990383.0,0.0,5990383,0,0
0.0125,2,7,12,10,6039276.0,649008.0,6039276,0,0.10746453713988233
0.0125,2,8,12,10,5496687.0,1738822.75,5532924,6046,0.31634014270778016
0.0125,2,9,12,10,5550335.0,12136.0,5556351,0,0.0021865346866450403
0.0125,3,0,12,10,5803867.0,596745.3333333334,5809887,0,0.10281857481112737
0.0125,3,1,12,10,6001695.0,48120.5,6001695,0,0.008017818299663679
0.0125,3,2,12,10,5852390.0,93411.5,5852390,0,0.01596125685403741
0.0125,3,3,12,10,5599109.0,140798.6666666667,5611249,0,0.025146620054488433
0.0125,3,4,12,10,5750066.0,1806655.25,5991320,36257,0.31419730660482853
0.0125,3,5,12,10,5742546.0,134525.0,5760569,0,0.023426020444590256
0.0125,3,6,12,10,5877551.0,0.0,5877551,0,0
0.0125,3,7,12,10,5476263.0,566395.0,5476263,0,0.1034272824369465
0.0125,3,8,12,10,5556300.0,1705592.0,5646703,78296,0.3069654266328312
0.0125,3,9,12,10,5616103.0,0.0,5622147,0,0
0.0125,4,0,12,10,5791751.0,606686.6666666666,5791751,0,0.10475012939379932
0.0125,4,1,12,10,5954309.0,48206.0,5954309,0,0.008095985613108087
0.0125,4,2,12,10,5701583.0,105430.0,5701583,0,0.018491355821707762
0.0125,4,3,12,10,6128443.0,152591.33333333334,6128443,0,0.024898874531970573
0.0125,4,4,12,10,5562116.0,1794048.5,5767365,24114,0.32254783970704676
0.0125,4,5,12,10,5490471.0,182612.33333333334,5526732,0,0.033259866655034394
0.0125,4,6,12,10,5672090.0,0.0,5684242,0,0
0.0125,4,7,12,10,5453151.0,598542.0,5465159,0,0.1097607603383805
0.0125,4,8,12,10,5459533.0,1688428.75,5869752,169082,0.30926248637017123
0.0125,4,9,12,10,5919039.0,0.0,5919039,0,0
0.0125,5,0,12,10,5953594.0,574295.6666666667,5953594,0,0.09646201381328097
0.0125,5,1,12,10,5766413.0,33132.0,5778451,0,0.005745686269783313
0.0125,5,2,12,10,5495292.0,60160.0,5495292,0,0.010947552923484321
0.0125,5,3,12,10,5984190.0,114470.33333333333,5990229,0,0.019128793259126687
0.0125,5,4,12,10,5894406.0,1878888.7500000002,5984763,0,0.31875794609329594
0.0125,5,5,12,10,6056689.0,116567.66666666667,6062721,0,0.01924610404573632
0.0125,5,6,12,10,5736942.0,0.0,5736942,0,0
0.0125,5,7,12,10,5852015.0,610750.0,5852015,0,0.10436576119507554
0.0125,5,8,12,10,5453168.0,1693270.5,5869089,289467,0.31051133946359255
0.0125,5,9,12,10,5430010.0,0.0,5430010,0,0
0.0125,6,0,12,10,5834182.0,546406.0,5846269,0,0.09365597439366821
0.0125,6,1,12,10,5960652.0,75287.5,5966673,0,0.012630749119391637
0.0125,6,2,12,10,5743063.0,102241.5,5743063,0,0.01780260812044026
0.0125,6,3,12,10,6063020.0,140398.33333333334,6063020,0,0.023156501765346862
0.0125,6,4,12,10,5696374.0,1854938.7500000002,5805003,18074,0.3256350004406312
0.0125,6,5,12,10,5682523.0,152483.66666666666,5688572,0,0.026833796654525933
0.0125,6,6,12,10,5531485.0,0.0,5531485,0,0
0.0125,6,7,12,10,5471646.0,520252.6666666666,5495858,0,0.09508156534005793
0.0125,6,8,12,10,5615779.0,1754728.0,5820562,72351,0.3124638629832121
0.0125,6,9,12,10,5731749.0,6064.0,5743770,0,0.0010579667741905656
0.0125,7,0,12,10,5683877.0,612976.6666666666,5695883,0,0.10784481554872961
0.0125,7,1,12,10,5941926.0,57196.99999999999,5941926,0,0.009626003420439769
0.0125,7,2,12,10,5971502.0,75046.5,5971502,0,0.01256744115634559
0.0125,7,3,12,10,5960201.0,156755.66666666666,5960201,0,0.026300399376911393
0.0125,7,4,12,10,5533098.0,1665197.25,5678018,0,0.30095206157563087
0.0125,7,5,12,10,5645699.0,144588.3333333333,5675962,0,0.025610351053666398
0.0125,7,6,12,10,5874504.0,0.0,5874504,0,0
0.0125,7,7,12,10,6000806.0,610327.0,6006784,0,0.10170750395863488
0.0125,7,8,12,10,5417668.0,1663123.2499999998,5683070,72539,0.3069813894096131
0.0125,7,9,12,10,5749117.0,0.0,5761158,0,0
0.0125,8,0,12,10,6062056.0,644765.3333333333,6062056,0,0.10636083423401785
0.0125,8,1,12,10,5382466.0,51099.0,5382466,0,0.009493603861129823
0.0125,8,2,12,10,5990879.0,90137.0,5996900,0,0.015045705313026686
0.0125,8,3,12,10,5991523.0,118422.66666666667,5991523,0,0.019765035812541597
0.0125,8,4,12,10,5356189.0,1687132.75,5548829,54274,0.31498753124656353
0.0125,8,5,12,10,5906686.0,114371.33333333334,5912728,0,0.019363029172929345
0.0125,8,6,12,10,5544515.0,6008.999999999999,5544515,0,0.0010837737836402281
0.0125,8,7,12,10,5731252.0,584404.0,5731252,0,0.10196794696865537
0.0125,8,8,12,10,5568522.0,1741676.0,5568522,0,0.3127716834018075
0.0125,8,9,12,10,5723203.0,0.0,5729295,0,0
0.0125,9,0,12,10,5633316.0,618634.3333333334,5651407,0,0.10981708346084852
0.0125,9,1,12,10,5437318.0,69355.0,5437318,0,0.012755369467079175
0.0125,9,2,12,10,5584399.0,72066.5,5590466,0,0.01290496972010775
0.0125,9,3,12,10,6007659.0,158541.66666666666,6031782,0,0.026389924372649424
0.0125,9,4,12,10,5936711.0,1780989.5,6105647,108531,0.2999959910462207
0.0125,9,5,12,10,5797716.0,138844.6666666667,5827814,0,0.02394816625489532
0.0125,9,6,12,10,5869738.0,0.0,5887813,0,0
0.0125,9,7,12,10,5991076.0,608933.0,6009089,0,0.10164000590211174
0.0125,9,8,12,10,5575362.0,1809639.5,5828396,162587,0.32457793771955973
0.0125,9,9,12,10,5617069.0,0.0,5617069,0,0
0.0125,10,0,12,10,5751268.0,598790.0,5751268,0,0.10411443180877678
0.0125,10,1,12,10,5828727.0,126660.00000000001,5840770,0,0.021730302345606512
0.0125,10,2,12,10,5846806.0,87447.0,5846806,0,0.014956371051134586
0.0125,10,3,12,10,5623306.0,148701.6666666667,5623306,0,0.02644381555381597
0.0125,10,4,12,10,5266404.0,1641805.0,5621960,222942,0.31175067465390044
0.0125,10,5,12,10,5928495.0,134544.0,5946483,0,0.022694461241849744
0.0125,10,6,12,10,5997052.0,0.0,6003055,0,0
0.0125,10,7,12,10,5931484.0,616892.0,5931484,0,0.10400297800685292
0.0125,10,8,12,10,5531768.0,1726393.25,5754605,66155,0.3120870669196539
0.0125,10,9,12,10,5822295.0,0.0,5828352,0,0
0.0125,11,0,12,10,5659531.0,677218.3333333334,5671542,0,0.11965979748734186
0.0125,11,1,12,10,5803063.0,87443.0,5803063,0,0.01506842162492463
0.0125,11,2,12,10,5761869.0,111342.0,5761869,0,0.019323938117996087
0.0125,11,3,12,10,5497073.0,140657.66666666666,5515157,0,0.025587738541341304
0.0125,11,4,12,10,5574220.0,1737228.0,5893872,138732,0.31165400719741954
0.0125,11,5,12,10,5762931.0,150827.66666666666,5774958,0,0.026172041044160804
0.0125,11,6,12,10,5676374.0,12122.000000000002,5676374,0,0.0021355182022889966
0.0125,11,7,12,10,5834295.0,612656.3333333334,5840356,0,0.10500948843576359
0.0125,11,8,12,10,5483647.0,1773209.7500000002,5881486,169031,0.32336321976961685
0.0125,11,9,12,10,5883256.0,12017.000000000002,5883256,0,0.0020425764236674387
0.0125,12,0,12,10,5766938.0,514171.0,5766938,0,0.08915840607268537
0.0125,12,1,12,10,5959095.0,84344.0,5971128,0,0.014153827049241537
0.0125,12,2,12,10,5875723.0,81212.0,5875723,0,0.013821618207665677
0.0125,12,3,12,10,5526636.0,144846.33333333334,5532626,0,0.02620877027785679
0.0125,12,4,12,10,5503277.0,1744716.75,5635878,0,0.31703233364411787
0.0125,12,5,12,10,5538054.0,136536.3333333333,5550006,0,0.024654207657298633
0.0125,12,6,12,10,5363775.0,0.0,5369807,0,0
0.0125,12,7,12,10,5732196.0,554521.0,5738187,0,0.09673796918318912
0.0125,12,8,12,10,5882673.0,1878822.4999999998,6015146,0,0.3193824474010369
0.0125,12,9,12,10,5930620.0,0.0,5930620,0,0
0.0125,13,0,12,10,5977714.0,584357.6666666667,5983730,0,0.0977560429733953
0.0125,13,1,12,10,5930287.0,99247.0,5930287,0,0.016735614987942404
0.0125,13,2,12,10,5767696.0,120389.0,5767696,0,0.020872979435809378
0.0125,13,3,12,10,5737730.0,120605.66666666667,5767953,0,0.021019752875556477
0.0125,13,4,12,10,5485328.0,1770669.0000000002,5654115,114605,0.3228009336907474
0.0125,13,5,12,10,5660210.0,174754.3333333333,5684329,0,0.030874178402096976
0.0125,13,6,12,10,5507853.0,5955.0,5507853,0,0.0010811835392121032
0.0125,13,7,12,10,5660052.0,548288.6666666666,5660052,0,0.09686989919291672
0.0125,13,8,12,10,5574275.0,1756920.25,5670588,6113,0.31518363374609254
0.0125,13,9,12,10,5899047.0,0.0,5899047,0,0
0.0125,14,0,12,10,5555945.0,568645.6666666666,5562002,0,0.10234904533192223
0.0125,14,1,12,10,5924661.0,78327.5,5924661,0,0.01322058764206087
0.0125,14,2,12,10,6025034.0,48059.99999999999,6025034,0,0.007976718471630201
0.0125,14,3,12,10,6088356.0,100424.0,6124475,0,0.016494436264896467
0.0125,14,4,12,10,5260590.0,1643729.0000000002,5785133,283315,0.31246095970223875
0.0125,14,5,12,10,6134275.0,172876.6666666667,6188572,0,0.02818208617426944
0.0125,14,6,12,10,6016163.0,0.0,6016163,0,0
0.0125,14,7,12,10,5605721.0,572263.6666666666,5665868,0,0.10208564904793989
0.0125,14,8,12,10,5296501.0,1667500.5,6062478,566999,0.3148305834361213
0.0125,14,9,12,10,5766173.0,6068.0,5784291,0,0.001052344423242244
0.0125,15,0,12,10,5972051.0,622940.6666666666,5978069,0,0.10430933471041468
0.0125,15,1,12,10,5911723.0,84334.0,5917761,0,0.014265553375893966
0.0125,15,2,12,10,5922855.0,84478.5,5922855,0,0.014263138300701266
0.0125,15,3,12,10,5647574.0,124712.0,5677678,0,0.0220824021075244
0.0125,15,4,12,10,5316409.0,1728228.25,5467086,0,0.3250743594031234
0.0125,15,5,12,10,5857310.0,136544.66666666666,5905750,0,0.023311838824761993
0.0125,15,6,12,10,6157360.0,0.0,6163415,0,0
0.0125,15,7,12,10,5502718.0,616795.0,5502718,0,0.1120891530331011
0.0125,15,8,12,10,5399896.0,1652791.75,5725141,96431,0.3060784411403479
0.0125,15,9,12,10,5624003.0,0.0,5630015,0,0
0.0125,16,0,12,10,5862160.0,598252.6666666666,5904428,0,0.10205328183923104
0.0125,16,1,12,10,5719081.0,75341.5,5719081,0,0.01317370745404725
0.0125,16,2,12,10,6129012.0,81416.5,6135053,0,0.013283788643259305
0.0125,16,3,12,10,5544323.0,170595.66666666666,5544323,0,0.030769431482737686
0.0125,16,4,12,10,5550685.0,1702297.5,5677341,0,0.30668241847627814
0.0125,16,5,12,10,5696226.0,136666.33333333334,5702291,0,0.023992435225240947
0.0125,16,6,12,10,5790698.0,0.0,5790698,0,0
0.0125,16,7,12,10,5563085.0,526239.3333333334,5563085,0,0.09459487556514656
0.0125,16,8,12,10,5628849.0,1767652.75,5906269,36221,0.31403449444104825
0.0125,16,9,12,10,5804993.0,0.0,5811033,0,0
0.0125,17,0,12,10,5695095.0,638824.6666666667,5725252,0,0.11217102904634017
0.0125,17,1,12,10,5670440.0,90427.49999999999,5670440,0,0.015947175175118684
0.0125,17,2,12,10,6073088.0,96432.99999999999,6079145,0,0.015878742412426757
0.0125,17,3,12,10,5935583.0,134617.0,5941586,0,0.022679659268516672
0.0125,17,4,12,10,5485146.0,1694853.75,5805019,120622,0.3089897242479963
0.0125,17,5,12,10,5569250.0,114548.66666666666,5605411,0,0.02056805973275875
0.0125,17,6,12,10,5624189.0,6052.999999999999,5642363,0,0.0010762440593657147
0.0125,17,7,12,10,5913048.0,554705.6666666666,5919061,0,0.0938104454194633
0.0125,17,8,12,10,5411263.0,1771734.75,5670634,48180,0.3274161226316296
0.0125,17,9,12,10,5791444.0,6023.0,5791444,0,0.0010399824292525318
0.0125,18,0,12,10,5850009.0,636732.3333333334,5850009,0,0.10884296645241628
0.0125,18,1,12,10,5772697.0,75274.0,5772697,0,0.013039658932384637
0.0125,18,2,12,10,5791652.0,72360.0,5791652,0,0.012493844588728743
0.0125,18,3,12,10,5658834.0,138710.0,5694963,0,0.02451211680710196
0.0125,18,4,12,10,5476828.0,1709626.75,5868116,150257,0.31215637043923966
0.0125,18,5,12,10,5805155.0,162716.66666666666,5817232,0,0.028029685110331534
0.0125,18,6,12,10,5724783.0,0.0,5736863,0,0
0.0125,18,7,12,10,5619882.0,596676.3333333334,5631942,0,0.10617239531601079
0.0125,18,8,12,10,5555867.0,1718646.0,5953680,259261,0.30933893845911
0.0125,18,9,12,10,5924051.0,0.0,5930069,0,0
0.0125,19,0,12,10,5588122.0,636830.3333333334,5588122,0,0.11396142269859773
0.0125,19,1,12,10,5531822.0,63317.0,5531822,0,0.011445957588657046
0.0125,19,2,12,10,6098618.0,48205.5,6098618,0,0.007904331768279305
0.0125,19,3,12,10,6007319.0,128513.66666666666,6043434,0,0.021392848734463187
0.0125,19,4,12,10,5370571.0,1651679.0,5894930,313491,0.30754253132488146
0.0125,19,5,12,10,5774699.0,112506.66666666667,5822890,0,0.019482689343057823
0.0125,19,6,12,10,5932258.0,0.0,5932258,0,0
0.0125,19,7,12,10,5775627.0,588968.0,5781589,0,0.10197472932376
