transmitting,holding,state,prob,rate
4,2,c,0.0008538218119678483,300
4,3,c,0.0008262791728720614,300
4,4,c,0.0007996250060052675,300
4,5,c,0.0007738306509728066,300
4,6,c,0.0007488683719092375,300
4,7,c,0.0007247113276541046,300
4,8,c,0.0007013335428911194,300
4,9,c,0.0006787098802171349,300
4,10,c,0.020361296406515156,300
5,0,c,0.0008822825390332537,300
5,1,c,0.0008538218119677095,300
5,2,c,0.0008262791728719438,300
5,3,c,0.0007996250060052154,300
5,4,c,0.0007738306509727996,300
5,5,c,0.0007488683719091508,300
5,6,c,0.0007247113276539832,300
5,7,c,0.0007013335428910292,300
5,8,c,0.0006787098802171002,300
5,9,c,0.0006568160131133144,300
5,10,c,0.019704480393400146,300
6,0,c,0.0008538218119677598,300
6,1,c,0.0008262791728720752,300
6,2,c,0.0007996250060052562,300
6,3,c,0.0007738306509727927,300
6,4,c,0.0007488683719091475,300
6,5,c,0.0007247113276539971,300
6,6,c,0.0007013335428910457,300
6,7,c,0.0006787098802170828,300
6,8,c,0.0006568160131132927,300
6,9,c,0.0006356283997870239,300
6,10,c,0.019068851993611843,300
7,0,c,0.0008262791728720427,300
7,1,c,0.0007996250060051612,300
7,2,c,0.0007738306509728135,300
7,3,c,0.0007488683719090979,300
7,4,c,0.0007247113276540249,300
7,5,c,0.0007013335428909854,300
7,6,c,0.0006787098802170793,300
7,7,c,0.0006568160131133088,300
7,8,c,0.0006356283997870499,300
7,9,c,0.0006151242578584012,300
7,10,c,0.018453727735751924,300
8,0,c,0.000799625006005146,300
8,1,c,0.000773830650972758,300
8,2,c,0.0007488683719091681,300
8,3,c,0.0007247113276540196,300
8,4,c,0.0007013335428909737,300
8,5,c,0.0006787098802170516,300
8,6,c,0.0006568160131132424,300
8,7,c,0.0006356283997870499,300
8,8,c,0.0006151242578584862,300
8,9,c,0.0005952815398629768,300
8,10,c,0.017858446195888934,300
9,0,c,0.0007738306509727996,300
9,1,c,0.0007488683719091031,300
9,2,c,0.0007247113276539936,300
9,3,c,0.0007013335428909355,300
9,4,c,0.0006787098802170377,300
9,5,c,0.0006568160131132199,300
9,6,c,0.0006356283997869944,300
9,7,c,0.000615124257858404,300
9,8,c,0.0005952815398630046,300
9,9,c,0.0005760789095448451,300
9,10,c,0.017282367286343213,300
10,0,c,0.023214919529182573,300
10,1,c,0.022466051157273424,300
10,2,c,0.02174133982961947,300
10,3,c,0.021040006286728485,300
10,4,c,0.020361296406511423,300
10,5,c,0.019704480393398123,300
10,6,c,0.019068851993611087,300
10,7,c,0.018453727735752677,300
10,8,c,0.01785844619588969,300
10,9,c,0.017282367286344868,300
10,10,c,0.5184710185903464,300
1,0,t,0.0028972268426362686,250
1,1,t,0.002785795040996429,250
1,2,t,0.002678649077881172,250
1,3,t,0.002575624113347286,250
1,4,t,0.002476561647449323,250
1,5,t,0.0023813092763935815,250
1,6,t,0.0022897204580707223,250
1,7,t,0.0022016542866064703,250
1,8,t,0.002116975275583133,250
1,9,t,0.002035553149599169,250
1,10,t,0.05088882873997931,250
2,0,c,0.0013655858044100827,250
2,1,c,0.0013130632734710893,250
2,2,c,0.0012625608398760396,250
2,3,c,0.0012140008075731332,250
2,4,c,0.0011673084688203286,250
2,5,c,0.0011224119892503728,250
2,6,c,0.0010792422973560922,250
2,7,c,0.001037732978226985,250
2,8,c,0.000997820171372038,250
2,9,c,0.0009594424724731071,250
2,10,c,0.023986061811827514,250
3,0,c,0.0013130632734711708,250
3,1,c,0.0012625608398761055,250
3,2,c,0.0012140008075731956,250
3,3,c,0.0011673084688204674,250
3,4,c,0.0011224119892503936,250
3,5,c,0.0010792422973560645,250
3,6,c,0.0010377329782270545,250
3,7,c,0.0009978201713721768,250
3,8,c,0.0009594424724731904,250
3,9,c,0.0009225408389165399,250
3,10,c,0.02306352097291359,250
4,0,c,0.0012625608398761333,250
4,1,c,0.0012140008075732216,250
4,2,c,0.0011673084688203477,250
4,3,c,0.0011224119892503,250
4,4,c,0.0010792422973561044,250
4,5,c,0.0010377329782269643,250
4,6,c,0.0009978201713721074,250
4,7,c,0.0009594424724731765,250
4,8,c,0.0009225408389164809,250
4,9,c,0.0008870584989581643,250
4,10,c,0.022176462473954793,250
5,0,c,0.0012140008075731505,250
5,1,c,0.0011673084688202818,250
5,2,c,0.001122411989250366,250
5,3,c,0.0010792422973560784,250
5,4,c,0.0010377329782270545,250
5,5,c,0.0009978201713721439,250
5,6,c,0.0009594424724732251,250
5,7,c,0.0009225408389165989,250
5,8,c,0.0008870584989582389,250
5,9,c,0.0008529408643829645,250
5,10,c,0.02132352160957494,250
6,0,c,0.001167308468820365,250
6,1,c,0.0011224119892503676,250
6,2,c,0.0010792422973561512,250
6,3,c,0.0010377329782270683,250
6,4,c,0.0009978201713721942,250
6,5,c,0.0009594424724732008,250
6,6,c,0.0009225408389165433,250
6,7,c,0.0008870584989581834,250
6,8,c,0.0008529408643828534,250
6,9,c,0.0008201354465219822,250
6,10,c,0.020503386163049638,250
7,0,c,0.0011224119892503355,250
7,1,c,0.001079242297356106,250
7,2,c,0.0010377329782270059,250
7,3,c,0.0009978201713721699,250
7,4,c,0.0009594424724732112,250
7,5,c,0.0009225408389165416,250
7,6,c,0.0008870584989582181,250
7,7,c,0.0008529408643828916,250
7,8,c,0.0008201354465220689,250
7,9,c,0.0007885917755019456,250
7,10,c,0.019714794387549195,250
8,0,c,0.0010792422973561096,250
8,1,c,0.0010377329782270406,250
8,2,c,0.000997820171372111,250
8,3,c,0.0009594424724731574,250
8,4,c,0.000922540838916526,250
8,5,c,0.0008870584989581556,250
8,6,c,0.0008529408643828829,250
8,7,c,0.0008201354465220273,250
8,8,c,0.0007885917755018901,250
8,9,c,0.0007582613225980495,250
8,10,c,0.01895653306495132,250
9,0,c,0.0010377329782270336,250
9,1,c,0.000997820171372162,250
9,2,c,0.0009594424724732147,250
9,3,c,0.0009225408389165312,250
9,4,c,0.0008870584989581903,250
9,5,c,0.000852940864382902,250
9,6,c,0.0008201354465220273,250
9,7,c,0.0007885917755019543,250
9,8,c,0.0007582613225980625,250
9,9,c,0.0007290974255749489,250
9,10,c,0.018227435639375608,250
10,0,c,0.02594332445567569,250
10,1,c,0.024945504284303567,250
10,2,c,0.023986061811830363,250
10,3,c,0.023063520972913823,250
10,4,c,0.02217646247395556,250
10,5,c,0.02132352160957264,250
10,6,c,0.020503386163050603,250
10,7,c,0.019714794387548664,250
10,8,c,0.01895653306495067,250
10,9,c,0.018227435639375678,250
10,10,c,0.4556858909843924,250
1,0,t,0.004416651854724491,200
1,1,t,0.004206335099737616,200
1,2,t,0.0040060334283215215,200
1,3,t,0.0038152699317347723,200
1,4,t,0.0036335904111759864,200
1,5,t,0.003460562296358074,200
1,6,t,0.0032957736155790583,200
1,7,t,0.0031388320148372367,200
1,8,t,0.0029893638236544867,200
1,9,t,0.0028470131653852634,200
1,10,t,0.0569402633077049,200
2,0,c,0.0020518707803598574,200
2,1,c,0.001954162647961784,200
2,2,c,0.0018611072837731585,200
2,3,c,0.001772483127403128,200
2,4,c,0.001688079168955331,200
2,5,c,0.0016076944466241402,200
2,6,c,0.0015311375682134226,200
2,7,c,0.0014582262554413347,200
2,8,c,0.0013887869099440536,200
2,9,c,0.0013226541999467253,200
2,10,c,0.026453083998934465,200
3,0,c,0.0019541626479617352,200
3,1,c,0.0018611072837730683,200
3,2,c,0.0017724831274029476,200
3,3,c,0.0016880791689551505,200
3,4,c,0.001607694446623939,200
3,5,c,0.001531137568213256,200
3,6,c,0.0014582262554412584,200
3,7,c,0.0013887869099439842,200
3,8,c,0.0013226541999466906,200
3,9,c,0.0012596706666159127,200
3,10,c,0.025193413332318094,200
4,0,c,0.0018611072837731064,200
4,1,c,0.0017724831274029337,200
4,2,c,0.001688079168955173,200
4,3,c,0.001607694446623932,200
4,4,c,0.0015311375682133099,200
4,5,c,0.0014582262554412445,200
4,6,c,0.0013887869099440528,200
4,7,c,0.0013226541999466941,200
4,8,c,0.0012596706666159162,200
4,9,c,0.0011996863491579943,200
4,10,c,0.023993726983159935,200
5,0,c,0.0017724831274029303,200
5,1,c,0.0016880791689552355,200
5,2,c,0.001607694446623988,200
5,3,c,0.001531137568213362,200
5,4,c,0.0014582262554413208,200
5,5,c,0.0013887869099441248,200
5,6,c,0.001322654199946774,200
5,7,c,0.0012596706666160081,200
5,8,c,0.001199686349158062,200
5,9,c,0.0011425584277695681,200
5,10,c,0.02285116855539111,200
6,0,c,0.0016880791689551713,200
6,1,c,0.0016076944466239355,200
6,2,c,0.0015311375682132535,200
6,3,c,0.0014582262554412237,200
6,4,c,0.0013887869099440042,200
6,5,c,0.0013226541999466698,200
6,6,c,0.0012596706666159196,200
6,7,c,0.0011996863491579614,200
6,8,c,0.0011425584277695057,200
6,9,c,0.0010881508835899993,200
6,10,c,0.021763017671800326,200
7,0,c,0.001607694446623966,200
7,1,c,0.001531137568213292,200
7,2,c,0.0014582262554412445,200
7,3,c,0.0013887869099440016,200
7,4,c,0.0013226541999466698,200
7,5,c,0.0012596706666158815,200
7,6,c,0.0011996863491579648,200
7,7,c,0.0011425584277695022,200
7,8,c,0.0010881508835900548,200
7,9,c,0.0010363341748476779,200
7,10,c,0.02072668349695332,200
8,0,c,0.001531137568213303,200
8,1,c,0.0014582262554413,200
8,2,c,0.001388786909944058,200
8,3,c,0.0013226541999467045,200
8,4,c,0.0012596706666159405,200
8,5,c,0.0011996863491579753,200
8,6,c,0.001142558427769523,200
8,7,c,0.0010881508835900132,200
8,8,c,0.0010363341748476362,200
8,9,c,0.0009869849284262883,200
8,10,c,0.019739698568525553,200
9,0,c,0.0014582262554412792,200
9,1,c,0.0013887869099440328,200
9,2,c,0.0013226541999467236,200
9,3,c,0.0012596706666159717,200
9,4,c,0.0011996863491580481,200
9,5,c,0.0011425584277695786,200
9,6,c,0.0010881508835900756,200
9,7,c,0.001036334174847683,200
9,8,c,0.0009869849284263668,200
9,9,c,0.0009399856461203208,200
9,10,c,0.018799712922406633,200
10,0,c,0.02916452510882475,200
10,1,c,0.027775738198880708,200
10,2,c,0.026453083998934007,200
10,3,c,0.025193413332318098,200
10,4,c,0.02399372698316006,200
10,5,c,0.022851168555390537,200
10,6,c,0.021763017671800527,200
10,7,c,0.020726683496952895,200
10,8,c,0.019739698568526573,200
10,9,c,0.01879971292240625,200
10,10,c,0.3759942584481252,200
1,0,t,0.005668236115773703,175
1,1,t,0.0053618449743805426,175
1,2,t,0.005072015516305931,175
1,3,t,0.0047978525154245,175
1,4,t,0.004538509136212376,175
1,5,t,0.004293184318038783,175
1,6,t,0.004061120300847473,175
1,7,t,0.003841600284585498,175
1,8,t,0.0036339462151484155,175
1,9,t,0.003437516690005294,175
1,10,t,0.06015654207509272,175
2,0,c,0.0026064524181016735,175
2,1,c,0.0024655630982043306,175
2,2,c,0.0023322894172202804,175
2,3,c,0.0022062197189921876,175
2,4,c,0.00208696459904667,175
2,5,c,0.001974155701800942,175
2,6,c,0.0018674445827847053,175
2,7,c,0.001766501632363908,175
2,8,c,0.0016710150576415075,175
2,9,c,0.0015806899193906015,175
2,10,c,0.027662073589334764,175
3,0,c,0.0024655630982042247,175
3,1,c,0.002332289417220237,175
3,2,c,0.0022062197189921043,175
3,3,c,0.002086964599046566,175
3,4,c,0.001974155701800845,175
3,5,c,0.0018674445827845249,175
3,6,c,0.0017665016323637484,175
3,7,c,0.0016710150576414173,175
3,8,c,0.00158068991939056,175
3,9,c,0.0014952472210450554,175
3,10,c,0.026166826368289535,175
4,0,c,0.0023322894172202345,175
4,1,c,0.0022062197189921034,175
4,2,c,0.0020869645990466215,175
4,3,c,0.001974155701800895,175
4,4,c,0.0018674445827846055,175
4,5,c,0.0017665016323638108,175
4,6,c,0.0016710150576414702,175
4,7,c,0.0015806899193905443,175
4,8,c,0.0014952472210451144,175
4,9,c,0.0014144230469345567,175
4,10,c,0.02475240332135461,175
5,0,c,0.0022062197189921078,175
5,1,c,0.002086964599046611,175
5,2,c,0.0019741557018008154,175
5,3,c,0.0018674445827845491,175
5,4,c,0.001766501632363783,175
5,5,c,0.0016710150576414026,175
5,6,c,0.001580689919390546,175
5,7,c,0.0014952472210451161,175
5,8,c,0.001414423046934541,175
5,9,c,0.0013379677471002521,175
5,10,c,0.02341443557425432,175
6,0,c,0.0020869645990466146,175
6,1,c,0.0019741557018008414,175
6,2,c,0.0018674445827845652,175
6,3,c,0.0017665016323637726,175
6,4,c,0.0016710150576413948,175
6,5,c,0.0015806899193904975,175
6,6,c,0.0014952472210450832,175
6,7,c,0.001414423046934548,175
6,8,c,0.0013379677471002435,175
6,9,c,0.0012656451661759022,175
6,10,c,0.02214879040807827,175
7,0,c,0.001974155701800837,175
7,1,c,0.0018674445827845628,175
7,2,c,0.0017665016323638108,175
7,3,c,0.0016710150576413861,175
7,4,c,0.0015806899193904836,175
7,5,c,0.0014952472210450658,175
7,6,c,0.0014144230469345515,175
7,7,c,0.001337967747100247,175
7,8,c,0.0012656451661758848,175
7,9,c,0.0011972319139501612,175
7,10,c,0.02095155849412783,175
8,0,c,0.0018674445827845804,175
8,1,c,0.0017665016323637692,175
8,2,c,0.0016710150576413703,175
8,3,c,0.0015806899193904975,175
8,4,c,0.001495247221045052,175
8,5,c,0.0014144230469344994,175
8,6,c,0.0013379677471002278,175
8,7,c,0.0012656451661758553,175
8,8,c,0.0011972319139501586,175
8,9,c,0.0011325166753582468,175
8,10,c,0.019819041818768916,175
9,0,c,0.001766501632363797,175
9,1,c,0.0016710150576413983,175
9,2,c,0.0015806899193905122,175
9,3,c,0.0014952472210450936,175
9,4,c,0.001414423046934555,175
9,5,c,0.001337967747100226,175
9,6,c,0.0012656451661758987,175
9,7,c,0.0011972319139501898,175
9,8,c,0.0011325166753583388,175
9,9,c,0.001071299557771399,175
9,10,c,0.01874774226099918,175
10,0,c,0.03091377856636634,175
10,1,c,0.029242763508724897,175
10,2,c,0.02766207358933434,175
10,3,c,0.026166826368289244,175
10,4,c,0.02475240332135467,175
10,5,c,0.023414435574254405,175
10,6,c,0.02214879040807851,175
10,7,c,0.02095155849412831,175
10,8,c,0.01981904181877002,175
10,9,c,0.0187477422609987,175
10,10,c,0.3280854895674773,175
1,0,t,0.00753695539419083,150
1,1,t,0.007065895682053893,150
1,2,t,0.0066242772019255,150
1,3,t,0.006210259876805142,150
1,4,t,0.005822118634504814,150
1,5,t,0.0054582362198482975,150
1,6,t,0.005117096456107799,150
1,7,t,0.004797277927601061,150
1,8,t,0.004497448057126013,150
1,9,t,0.004216357553555598,150
1,10,t,0.0632453633033343,150
2,0,c,0.0034189817816390328,150
2,1,c,0.0032052954202865386,150
2,2,c,0.003004964456518683,150
2,3,c,0.002817154177986239,150
2,4,c,0.002641082041862121,150
2,5,c,0.0024760144142457613,150
2,6,c,0.0023212635133554246,150
2,7,c,0.002176184543770762,150
2,8,c,0.0020401730097850193,150
2,9,c,0.001912662196673444,150
2,10,c,0.028689932950101832,150
3,0,c,0.0032052954202865863,150
3,1,c,0.003004964456518655,150
3,2,c,0.0028171541779862495,150
3,3,c,0.002641082041862107,150
3,4,c,0.0024760144142456503,150
3,5,c,0.0023212635133553067,150
3,6,c,0.0021761845437706095,150
3,7,c,0.002040173009784929,150
3,8,c,0.0019126621966733814,150
3,9,c,0.0017931208093813072,150
3,10,c,0.026896812140719432,150
4,0,c,0.0030049644565186403,150
4,1,c,0.0028171541779862374,150
4,2,c,0.002641082041862086,150
4,3,c,0.002476014414245737,150
4,4,c,0.0023212635133553587,150
4,5,c,0.002176184543770634,150
4,6,c,0.002040173009784969,150
4,7,c,0.0019126621966734291,150
4,8,c,0.0017931208093813211,150
4,9,c,0.0016810507587950094,150
4,10,c,0.025215761381924873,150
5,0,c,0.0028171541779862617,150
5,1,c,0.0026410820418621347,150
5,2,c,0.0024760144142457283,150
5,3,c,0.0023212635133554125,150
5,4,c,0.002176184543770679,150
5,5,c,0.0020401730097850176,150
5,6,c,0.0019126621966734716,150
5,7,c,0.0017931208093813584,150
5,8,c,0.001681050758795044,150
5,9,c,0.0015759850863703573,150
5,10,c,0.023639776295555505,150
6,0,c,0.002641082041862105,150
6,1,c,0.0024760144142457322,150
6,2,c,0.0023212635133553683,150
6,3,c,0.002176184543770672,150
6,4,c,0.002040173009784983,150
6,5,c,0.0019126621966734023,150
6,6,c,0.0017931208093812778,150
6,7,c,0.0016810507587949504,150
6,8,c,0.0015759850863702463,150
6,9,c,0.001477486018472125,150
6,10,c,0.022162290277081765,150
7,0,c,0.002476014414245738,150
7,1,c,0.002321263513355401,150
7,2,c,0.0021761845437707032,150
7,3,c,0.0020401730097850436,150
7,4,c,0.0019126621966734716,150
7,5,c,0.0017931208093813662,150
7,6,c,0.0016810507587950267,150
7,7,c,0.0015759850863703356,150
7,8,c,0.0014774860184721995,150
7,9,c,0.0013851431423176814,150
7,10,c,0.02077714713476529,150
8,0,c,0.0023212635133553466,150
8,1,c,0.00217618454377066,150
8,2,c,0.002040173009784995,150
8,3,c,0.0019126621966734532,150
8,4,c,0.001793120809381342,150
8,5,c,0.001681050758794999,150
8,6,c,0.001575985086370301,150
8,7,c,0.0014774860184721614,150
8,8,c,0.0013851431423176509,150
8,9,c,0.0012985716959227978,150
8,10,c,0.019478575438842,150
9,0,c,0.002176184543770639,150
9,1,c,0.002040173009784976,150
9,2,c,0.0019126621966734161,150
9,3,c,0.0017931208093813578,150
9,4,c,0.0016810507587950007,150
9,5,c,0.001575985086370294,150
9,6,c,0.0014774860184721926,150
9,7,c,0.0013851431423176786,150
9,8,c,0.0012985716959227935,150
9,9,c,0.0012174109649276251,150
9,10,c,0.018261164473914467,150
10,0,c,0.032642768156559726,150
10,1,c,0.030602595146774745,150
10,2,c,0.028689932950101325,150
10,3,c,0.02689681214072,150
10,4,c,0.025215761381924984,150
10,5,c,0.02363977629555468,150
10,6,c,0.02216229027708251,150
10,7,c,0.02077714713476486,150
10,8,c,0.01947857543884202,150
10,9,c,0.018261164473914376,150
10,10,c,0.2739174671087159,150
1,0,t,0.010505241509441546,125
1,1,t,0.009727075471705149,125
1,2,t,0.009006551362689973,125
1,3,t,0.00833939940989814,125
1,4,t,0.0077216661202760516,125
1,5,t,0.007149690852107482,125
1,6,t,0.006620084122321731,125
1,7,t,0.006129707520668326,125
1,8,t,0.005675655111729919,125
1,9,t,0.005255236214564748,125
1,10,t,0.06569045268205875,125
2,0,c,0.004676478592165925,125
2,1,c,0.004330072770523961,125
2,2,c,0.004009326639374061,125
2,3,c,0.0037123394809018273,125
2,4,c,0.003437351371205391,125
2,5,c,0.003182732751116052,125
2,6,c,0.002946974769551927,125
2,7,c,0.002728680342177714,125
2,8,c,0.0025265558723867806,125
2,9,c,0.0023394035855434023,125
