transmitting,holding,state,prob,loosing,rate
3,48,c,3.5566489938734444e-17,0,9
3,49,c,2.822102022014515e-17,0,9
3,50,c,3.2439667813945194e-17,0,9
3,50,c,4.6965012309935564e-17,1,9
4,0,c,0.0028944232265489117,0,9
4,1,c,0.0010149263068070999,0,9
4,2,c,0.00035588278825363854,0,9
4,3,c,0.00012478990654367177,0,9
4,4,c,4.375744286933154e-05,0,9
4,5,c,1.534349900163777e-05,0,9
4,6,c,5.3801809744203735e-06,0,9
4,7,c,1.8865545150322912e-06,0,9
4,8,c,6.61518256601474e-07,0,9
4,9,c,2.319606459288533e-07,0,9
4,10,c,8.13367442997322e-08,0,9
4,11,c,2.852063940387911e-08,0,9
4,12,c,1.0000730810205025e-08,0,9
4,13,c,3.5067452018325535e-09,0,9
4,14,c,1.2296363418540486e-09,0,9
4,15,c,4.31170629468955e-10,0,9
4,16,c,1.5118952476219925e-10,0,9
4,17,c,5.301445078906018e-11,0,9
4,18,c,1.8589470127836164e-11,0,9
4,19,c,6.518372100442019e-12,0,9
4,20,c,2.2856897534646403e-12,0,9
4,21,c,8.01551854082242e-13,0,9
4,22,c,2.810628202649468e-13,0,9
4,23,c,9.857272951783514e-14,0,9
4,24,c,3.457507810803828e-14,0,9
4,25,c,1.2156541896577886e-14,0,9
4,26,c,4.295967725840731e-15,0,9
4,27,c,1.5474610084813527e-15,0,9
4,28,c,5.584517867400756e-16,0,9
4,29,c,2.0939289730836745e-16,0,9
4,30,c,9.92379565838402e-17,0,9
4,31,c,7.267500335794534e-17,0,9
4,32,c,4.9256236432258446e-17,0,9
4,33,c,4.329312448358817e-17,0,9
4,34,c,3.667271496784856e-17,0,9
4,35,c,5.4778891248356484e-17,0,9
4,36,c,1.9935343930103586e-17,0,9
4,37,c,5.552428024194027e-17,0,9
4,38,c,3.684042749140491e-17,0,9
4,39,c,3.705726792590201e-17,0,9
4,40,c,3.135080696024979e-17,0,9
4,41,c,4.1519437492037667e-17,0,9
4,42,c,3.2696742313436875e-17,0,9
4,43,c,3.1314384543517856e-17,0,9
4,44,c,3.815163449375457e-17,0,9
4,45,c,4.369461810058671e-17,0,9
4,46,c,2.8156645716153825e-17,0,9
4,47,c,3.78229857102199e-17,0,9
4,48,c,3.6000170807728646e-17,0,9
4,49,c,2.81126000028966e-17,0,9
4,50,c,3.200598694495099e-17,0,9
4,50,c,4.6965012309935564e-17,1,9
5,0,c,0.001014944830435828,0,9
5,1,c,0.0003558892835427985,0,9
5,2,c,0.0001247921841097875,0,9
5,3,c,4.375824149538225e-05,0,9
5,4,c,1.53437790389679e-05,0,9
5,5,c,5.380279169192132e-06,0,9
5,6,c,1.8865889469271265e-06,0,9
5,7,c,6.61530330099925e-07,0,9
5,8,c,2.319648794902714e-07,0,9
5,9,c,8.133822879281621e-08,0,9
5,10,c,2.8521160133172127e-08,0,9
5,11,c,1.0000913161734734e-08,0,9
5,12,c,3.5068092638694788e-09,0,9
5,13,c,1.229658781369572e-09,0,9
5,14,c,4.311785025114507e-10,0,9
5,15,c,1.511922712631426e-10,0,9
5,16,c,5.30154239689302e-11,0,9
5,17,c,1.858981186836093e-11,0,9
5,18,c,6.518507842554014e-12,0,9
5,19,c,2.285702330209841e-12,0,9
5,20,c,8.015080523144735e-13,0,9
5,21,c,2.8112440294834396e-13,0,9
5,22,c,9.857511476261461e-14,0,9
5,23,c,3.458398465947866e-14,0,9
5,24,c,1.2137730988885263e-14,0,9
5,25,c,4.288703571285078e-15,0,9
5,26,c,1.536890037299619e-15,0,9
5,27,c,5.790516280173002e-16,0,9
5,28,c,2.1909650675211272e-16,0,9
5,29,c,9.034749876945906e-17,0,9
5,30,c,5.717091229140263e-17,0,9
5,31,c,5.706249207415408e-17,0,9
5,32,c,4.4485746873322227e-17,0,9
5,33,c,4.025735840062876e-17,0,9
5,34,c,3.667271496784856e-17,0,9
5,35,c,5.4778891248356484e-17,0,9
5,36,c,1.9501663061109384e-17,0,9
5,37,c,5.574112067643737e-17,0,9
5,38,c,3.7274108360399114e-17,0,9
5,39,c,3.662358705690781e-17,0,9
5,40,c,3.113396652575269e-17,0,9
5,41,c,4.195311836103187e-17,0,9
5,42,c,3.2696742313436875e-17,0,9
5,43,c,3.0880703674523655e-17,0,9
5,44,c,3.793479405925747e-17,0,9
5,45,c,4.391145853508381e-17,0,9
5,46,c,2.8373486150650926e-17,0,9
5,47,c,3.8039826144717e-17,0,9
5,48,c,3.6217011242225747e-17,0,9
5,49,c,2.843786065464225e-17,0,9
5,50,c,3.200598694495099e-17,0,9
5,50,c,4.6965012309935564e-17,1,9
6,0,c,0.00035589577895238367,0,9
6,1,c,0.00012479446171720365,0,9
6,2,c,4.375904013607055e-05,0,9
6,3,c,1.5344059081464036e-05,0,9
6,4,c,5.38037736578188e-06,0,9
6,5,c,1.8866233794499317e-06,0,9
6,6,c,6.615424038377678e-07,0,9
6,7,c,2.3196911312107843e-07,0,9
6,8,c,8.133971331018635e-08,0,9
6,9,c,2.8521680671645564e-08,0,9
6,10,c,1.0001095880158459e-08,0,9
6,11,c,3.5068730921524156e-09,0,9
6,12,c,1.2296812863709068e-09,0,9
6,13,c,4.311863733855421e-10,0,9
6,14,c,1.5119503684604417e-10,0,9
6,15,c,5.301637763316112e-11,0,9
6,16,c,1.8590156210970913e-11,0,9
6,17,c,6.518628839516464e-12,0,9
6,18,c,2.2857608771271554e-12,0,9
6,19,c,8.014941745266657e-13,0,9
6,20,c,2.8107236124406466e-13,0,9
6,21,c,9.863496272253581e-14,0,9
6,22,c,3.458636990425813e-14,0,9
6,23,c,1.2146637540325642e-14,0,9
6,24,c,4.270760025330443e-15,0,9
6,25,c,1.5304932444819546e-15,0,9
6,26,c,5.693480185735549e-16,0,9
6,27,c,2.403468693328286e-16,0,9
6,28,c,9.940058690971303e-17,0,9
6,29,c,4.849729491151859e-17,0,9
6,30,c,4.3726805352582374e-17,0,9
6,31,c,5.272568338421206e-17,0,9
6,32,c,4.231734252835122e-17,0,9
6,33,c,4.069103926962296e-17,0,9
6,34,c,3.5805353229860157e-17,0,9
6,35,c,5.4778891248356484e-17,0,9
6,36,c,1.9935343930103586e-17,0,9
6,37,c,5.519901959019462e-17,0,9
6,38,c,3.684042749140491e-17,0,9
6,39,c,3.640674662241071e-17,0,9
6,40,c,3.091712609125559e-17,0,9
6,41,c,4.1519437492037667e-17,0,9
6,42,c,3.2696742313436875e-17,0,9
6,43,c,3.1314384543517856e-17,0,9
6,44,c,3.815163449375457e-17,0,9
6,45,c,4.391145853508381e-17,0,9
6,46,c,2.8373486150650926e-17,0,9
6,47,c,3.8039826144717e-17,0,9
6,48,c,3.6000170807728646e-17,0,9
6,49,c,2.83294404373937e-17,0,9
6,50,c,3.200598694495099e-17,0,9
6,50,c,4.6965012309935564e-17,1,9
7,0,c,0.00012479673936786895,0,9
7,1,c,4.375983879097156e-05,0,9
7,2,c,1.534433912908281e-05,0,9
7,3,c,5.380475564189619e-06,0,9
7,4,c,1.8866578126076457e-06,0,9
7,5,c,6.615544777768386e-07,0,9
7,6,c,2.3197334684209109e-07,0,9
7,7,c,8.134119784490373e-08,0,9
7,8,c,2.852220122052734e-08,0,9
7,9,c,1.0001278407762601e-08,0,9
7,10,c,3.5069372838599206e-09,0,9
7,11,c,1.2297035558835296e-09,0,9
7,12,c,4.3119430324023165e-10,0,9
7,13,c,1.511977959237327e-10,0,9
7,14,c,5.301735124671201e-11,0,9
7,15,c,1.859048060426092e-11,0,9
7,16,c,6.518752872244996e-12,0,9
7,17,c,2.2858055462566618e-12,0,9
7,18,c,8.015262669109713e-13,0,9
7,19,c,2.8104980983887696e-13,0,9
7,20,c,9.857901789043556e-14,0,9
7,21,c,3.464448314070335e-14,0,9
7,22,c,1.2147721742498127e-14,0,9
7,23,c,4.277498172425851e-15,0,9
7,24,c,1.5108149750513427e-15,0,9
7,25,c,5.629512257558904e-16,0,9
7,26,c,2.3107694075807754e-16,0,9
7,27,c,1.2151831122841732e-16,0,9
7,28,c,5.776722348626966e-17,0,9
7,29,c,3.4185826234709935e-17,0,9
7,30,c,3.808895405565775e-17,0,9
7,31,c,5.0990959908235253e-17,0,9
7,32,c,4.1883661659357016e-17,0,9
7,33,c,4.025735840062876e-17,0,9
7,34,c,3.623903409885436e-17,0,9
7,35,c,5.5212572117350686e-17,0,9
7,36,c,2.0369024799097787e-17,0,9
7,37,c,5.541586002469172e-17,0,9
7,38,c,3.7274108360399114e-17,0,9
7,39,c,3.662358705690781e-17,0,9
7,40,c,3.091712609125559e-17,0,9
7,41,c,4.1519437492037667e-17,0,9
7,42,c,3.2696742313436875e-17,0,9
7,43,c,3.1314384543517856e-17,0,9
7,44,c,3.836847492825167e-17,0,9
7,45,c,4.391145853508381e-17,0,9
7,46,c,2.8156645716153825e-17,0,9
7,47,c,3.82566665792141e-17,0,9
7,48,c,3.6000170807728646e-17,0,9
7,49,c,2.822102022014515e-17,0,9
7,50,c,3.200598694495099e-17,0,9
7,50,c,4.6965012309935564e-17,1,9
8,0,c,4.376063746235059e-05,0,9
8,1,c,1.5344619181525965e-05,0,9
8,2,c,5.380573764420552e-06,0,9
8,3,c,1.8866922464245546e-06,0,9
8,4,c,6.615665519483623e-07,0,9
8,5,c,2.3197758063249268e-07,0,9
8,6,c,8.134268242819337e-08,0,9
8,7,c,2.852272177981746e-08,0,9
8,8,c,1.0001460942305637e-08,0,9
8,9,c,3.5070012916867372e-09,0,9
8,10,c,1.2297261905554442e-09,0,9
8,11,c,4.3120200281037977e-10,0,9
8,12,c,1.5120061701778551e-10,0,9
8,13,c,5.301831748768813e-11,0,9
8,14,c,1.8590823645828295e-11,0,9
8,15,c,6.518856955653555e-12,0,9
8,16,c,2.285850649067037e-12,0,9
8,17,c,8.015431804648621e-13,0,9
8,18,c,2.810710602014577e-13,0,9
8,19,c,9.855126231481993e-14,0,9
8,20,c,3.458550254252014e-14,0,9
8,21,c,1.220583497894335e-14,0,9
8,22,c,4.279883417205319e-15,0,9
8,23,c,1.5188541647537333e-15,0,9
8,24,c,5.437066371942727e-16,0,9
8,25,c,2.2381278620242466e-16,0,9
8,26,c,1.1181470178467205e-16,0,9
8,27,c,7.966810737047685e-17,0,9
8,28,c,4.36725952439581e-17,0,9
8,29,c,2.8981655806779513e-17,0,9
8,30,c,3.592054971068674e-17,0,9
8,31,c,5.012359817024685e-17,0,9
8,32,c,4.1883661659357016e-17,0,9
8,33,c,3.9389996662640356e-17,0,9
8,34,c,3.5805353229860157e-17,0,9
8,35,c,5.391152951036808e-17,0,9
8,36,c,1.9501663061109384e-17,0,9
8,37,c,5.541586002469172e-17,0,9
8,38,c,3.7490948794896214e-17,0,9
8,39,c,3.662358705690781e-17,0,9
8,40,c,3.113396652575269e-17,0,9
8,41,c,4.195311836103187e-17,0,9
8,42,c,3.2696742313436875e-17,0,9
8,43,c,3.1314384543517856e-17,0,9
8,44,c,3.836847492825167e-17,0,9
8,45,c,4.412829896958091e-17,0,9
8,46,c,2.8590326585148026e-17,0,9
8,47,c,3.82566665792141e-17,0,9
8,48,c,3.6000170807728646e-17,0,9
8,49,c,2.83294404373937e-17,0,9
8,50,c,3.200598694495099e-17,0,9
8,50,c,4.6965012309935564e-17,1,9
9,0,c,1.5344899240821164e-05,0,9
9,1,c,5.380671966134787e-06,0,9
9,2,c,1.886726680916271e-06,0,9
9,3,c,6.615786263870334e-07,0,9
9,4,c,2.3198181451656935e-07,0,9
9,5,c,8.134416702883024e-08,0,9
9,6,c,2.852324235992426e-08,0,9
9,7,c,1.000164346990978e-08,0,9
9,8,c,3.50706529257466e-09,0,9
9,9,c,1.2297486274688825e-09,0,9
9,10,c,4.3121006233564916e-10,0,9
9,11,c,1.5120320435784993e-10,0,9
9,12,c,5.301934834711373e-11,0,9
9,13,c,1.8591165386353062e-11,0,9
9,14,c,6.518980988382087e-12,0,9
9,15,c,2.285877537280915e-12,0,9
9,16,c,8.015605276996218e-13,0,9
9,17,c,2.810766980527546e-13,0,9
9,18,c,9.857207899653165e-14,0,9
9,19,c,3.456078273298747e-14,0,9
9,20,c,1.214598701902215e-14,0,9
9,21,c,4.335394568436577e-15,0,9
9,22,c,1.5208057286642072e-15,0,9
9,23,c,5.517458268966633e-16,0,9
9,24,c,2.0500187850980116e-16,0,9
9,25,c,1.0498422809801337e-16,0,9
9,26,c,6.931397662324028e-17,0,9
9,27,c,6.492295782467399e-17,0,9
9,28,c,3.8251584381530576e-17,0,9
9,29,c,2.6813251461808504e-17,0,9
9,30,c,3.548686884169254e-17,0,9
9,31,c,4.9256236432258446e-17,0,9
9,32,c,4.1449980790362814e-17,0,9
9,33,c,3.982367753163456e-17,0,9
9,34,c,3.623903409885436e-17,0,9
9,35,c,5.4778891248356484e-17,0,9
9,36,c,2.0369024799097787e-17,0,9
9,37,c,5.541586002469172e-17,0,9
9,38,c,3.705726792590201e-17,0,9
9,39,c,3.662358705690781e-17,0,9
9,40,c,3.091712609125559e-17,0,9
9,41,c,4.1519437492037667e-17,0,9
9,42,c,3.2696742313436875e-17,0,9
9,43,c,3.0880703674523655e-17,0,9
9,44,c,3.836847492825167e-17,0,9
9,45,c,4.391145853508381e-17,0,9
9,46,c,2.8373486150650926e-17,0,9
9,47,c,3.8039826144717e-17,0,9
9,48,c,3.5783330373231545e-17,0,9
9,49,c,2.843786065464225e-17,0,9
9,50,c,3.200598694495099e-17,0,9
9,50,c,4.6965012309935564e-17,1,9
10,0,c,5.3807701712108025e-06,0,9
10,1,c,3.773556669042777e-06,0,9
10,2,c,1.9848083289783054e-06,0,9
10,3,c,9.279695997401867e-07,0,9
10,4,c,4.067431064648082e-07,0,9
10,5,c,1.7115038796085074e-07,0,9
10,6,c,7.001661679768639e-08,0,9
10,7,c,2.805882766225359e-08,0,9
10,8,c,1.1068748589455221e-08,0,9
10,9,c,4.312534109219443e-09,0,9
10,10,c,1.6634199901784359e-09,0,9
10,11,c,6.363082091350143e-10,0,9
10,12,c,2.417171999620744e-10,0,9
10,13,c,9.127932054355526e-11,0,9
10,14,c,3.4294271919274594e-11,0,9
10,15,c,1.2827836085518857e-11,0,9
10,16,c,4.779968157889175e-12,0,9
10,17,c,1.775428832220821e-12,0,9
10,18,c,6.578453758870949e-13,0,9
10,19,c,2.4344595832837533e-13,0,9
10,20,c,9.044464878982792e-14,0,9
10,21,c,3.3988073264162736e-14,0,9
10,22,c,1.30330473552319e-14,0,9
10,23,c,5.2993248386755485e-15,0,9
10,24,c,2.5064810287250914e-15,0,9
10,25,c,1.45046811272421e-15,0,9
10,26,c,1.0273040048031177e-15,0,9
10,27,c,9.390499479627976e-16,0,9
10,28,c,8.032671783861443e-16,0,9
10,29,c,7.385775781384388e-16,0,9
10,30,c,9.519756707378983e-16,0,9
10,31,c,7.545051856786087e-16,0,9
10,32,c,5.279069316291383e-16,0,9
10,33,c,4.357497469678704e-16,0,9
10,34,c,4.534628999608523e-16,0,9
10,35,c,4.050600492229526e-16,0,9
10,36,c,3.8427047256554304e-16,0,9
10,37,c,4.284178297764372e-16,0,9
10,38,c,3.2177299358533175e-16,0,9
10,39,c,3.7335899413901315e-16,0,9
10,40,c,6.4220216939984455e-16,0,9
10,41,c,2.584623629757563e-16,0,9
10,42,c,1.1328091581636925e-16,0,9
10,43,c,6.36752782933684e-17,0,9
10,44,c,5.253510097107984e-17,0,9
10,45,c,4.737158812461763e-17,0,9
10,46,c,2.5186101170132993e-17,0,9
10,47,c,3.2545123415878355e-17,0,9
10,48,c,2.9580508100488304e-17,0,9
10,49,c,2.33751447289033e-17,0,9
10,50,c,3.062151159266384e-17,0,9
10,50,c,5.134247858134579e-17,1,9
1,0,t,0.25111699706379675,0,8
1,1,t,0.08144324034063781,0,8
1,2,t,0.026413988199680414,0,8
1,3,t,0.008566687298966784,0,8
1,4,t,0.0027783813153664217,0,8
1,5,t,0.0009010954251252498,0,8
1,6,t,0.0002922467699773534,0,8
1,7,t,9.478260812417877e-05,0,8
1,8,t,3.074026379684797e-05,0,8
1,9,t,9.969801812851958e-06,0,8
1,10,t,3.233444867316087e-06,0,8
1,11,t,1.0486834043343156e-06,0,8
1,12,t,3.401130772220838e-07,0,8
1,13,t,1.1030679479729634e-07,0,8
1,14,t,3.577512832681763e-08,0,8
1,15,t,1.160272861214369e-08,0,8
1,16,t,3.763042024736167e-09,0,8
1,17,t,1.2204444512789608e-09,0,8
1,18,t,3.958192702054202e-10,0,8
1,19,t,1.283736771898341e-10,0,8
1,20,t,4.163463329100273e-11,0,8
1,21,t,1.3503293151710314e-11,0,8
1,22,t,4.379364108867887e-12,0,8
1,23,t,1.4203886505487792e-12,0,8
1,24,t,4.606562451032136e-13,0,8
1,25,t,1.4940684645280968e-13,0,8
1,26,t,4.843878441662111e-14,0,8
1,27,t,1.5747269990534687e-14,0,8
1,28,t,5.104524624982478e-15,0,8
1,29,t,1.6839751910079602e-15,0,8
1,30,t,5.615006818337175e-16,0,8
1,31,t,1.8896881536769813e-16,0,8
1,32,t,8.488540680908971e-17,0,8
1,33,t,1.1593339949069609e-17,0,8
1,34,t,1.735316399039885e-17,0,8
1,35,t,6.775162435202972e-17,0,8
1,36,t,3.704837407995584e-17,0,8
1,37,t,4.6934942640308036e-17,0,8
1,38,t,4.5745708382363e-17,0,8
1,39,t,2.5701520718537235e-17,0,8
1,40,t,4.213734802705968e-17,0,8
1,41,t,8.127281128905012e-18,0,8
1,42,t,0,0,8
1,43,t,6.453544025130514e-18,0,8
1,44,t,1.8484800007930596e-17,0,8
1,45,t,1.631300753117057e-17,0,8
1,46,t,1.874568615568492e-17,0,8
1,47,t,1.977567821954615e-17,0,8
1,48,t,2.60098407113378e-17,0,8
1,49,t,2.0870044787398706e-17,0,8
1,50,t,3.281744450842061e-17,0,8
1,50,t,4.59235853012864e-17,1,8
2,0,c,0.019945567584505757,0,8
2,1,c,0.006468823988455372,0,8
2,2,c,0.0020979941341017334,0,8
2,3,c,0.0006804296104796157,0,8
2,4,c,0.0002206795754535034,0,8
2,5,c,7.157165748275288e-05,0,8
2,6,c,2.321239808584486e-05,0,8
2,7,c,7.528335151803017e-06,0,8
2,8,c,2.4416189119946023e-06,0,8
2,9,c,7.918753338621069e-07,0,8
2,10,c,2.5682408574235136e-07,0,8
2,11,c,8.329418509553863e-08,0,8
2,12,c,2.7014294101462147e-08,0,8
2,13,c,8.761380731207872e-09,0,8
2,14,c,2.8415250591364165e-09,0,8
2,15,c,9.215744461457825e-10,0,8
2,16,c,2.9888859534728355e-10,0,8
2,17,c,9.693670957740367e-11,0,8
2,18,c,3.143886284780287e-11,0,8
2,19,c,1.0196374176944442e-11,0,8
2,20,c,3.306916422655601e-12,0,8
2,21,c,1.0726775870477964e-12,0,8
2,22,c,3.4781080586568673e-13,0,8
2,23,c,1.1285080519124772e-13,0,8
2,24,c,3.66252091250018e-14,0,8
2,25,c,1.1879704000844395e-14,0,8
2,26,c,3.877207765728887e-15,0,8
2,27,c,1.2723036261152142e-15,0,8
2,28,c,4.277101337490062e-16,0,8
2,29,c,1.699952773492018e-16,0,8
2,30,c,6.493608683535643e-17,0,8
2,31,c,3.5445787743750706e-17,0,8
2,32,c,3.197634079179709e-17,0,8
2,33,c,3.45784260057623e-17,0,8
2,34,c,9.113227479509017e-18,0,8
2,35,c,3.630976134995009e-17,0,8
2,36,c,2.1219022361667478e-17,0,8
2,37,c,2.5467739625095048e-17,0,8
2,38,c,2.969951622957753e-17,0,8
2,39,c,2.982148897398215e-17,0,8
2,40,c,3.801737977161476e-17,0,8
2,41,c,1.8101941115771653e-17,0,8
2,42,c,3.316557504974213e-17,0,8
2,43,c,1.2308235756552238e-17,0,8
2,44,c,3.626571563669287e-17,0,8
2,45,c,2.3035061000580698e-17,0,8
2,46,c,2.5467739625095048e-17,0,8
2,47,c,2.899139668567294e-17,0,8
2,48,c,2.329933528012404e-17,0,8
2,49,c,2.423107152210377e-17,0,8
2,50,c,3.758793406735683e-17,0,8
2,50,c,5.1995117467205226e-17,1,8
3,0,c,0.006468880273734941,0,8
3,1,c,0.002098012388761658,0,8
3,2,c,0.0006804355309018567,0,8
3,3,c,0.00022068149558790903,0,8
3,4,c,7.15722802282053e-05,0,8
3,5,c,2.3212600057072797e-05,0,8
3,6,c,7.528400655880873e-06,0,8
3,7,c,2.441640156535451e-06,0,8
3,8,c,7.918822239825256e-07,0,8
3,9,c,2.5682632025353856e-07,0,8
3,10,c,8.329491043546564e-08,0,8
3,11,c,2.7014528590973288e-08,0,8
3,12,c,8.761457203276127e-09,0,8
3,13,c,2.841549740348352e-09,0,8
3,14,c,9.21582462302965e-10,0,8
3,15,c,2.9889119439673143e-10,0,8
3,16,c,9.69375483162043e-11,0,8
3,17,c,3.1439149077176407e-11,0,8
3,18,c,1.0196460045756503e-11,0,8
3,19,c,3.3069459129546927e-12,0,8
3,20,c,1.0725067167854127e-12,0,8
3,21,c,3.480072632993411e-13,0,8
3,22,c,1.1278222940383801e-13,0,8
3,23,c,3.662141780552989e-14,0,8
3,24,c,1.1900629102773366e-14,0,8
3,25,c,3.861161573576102e-15,0,8
3,26,c,1.2746888708946823e-15,0,8
3,27,c,4.303122189629714e-16,0,8
3,28,c,1.536238245446707e-16,0,8
3,29,c,8.282542268136725e-17,0,8
3,30,c,3.674683035073331e-17,0,8
3,31,c,2.677217036386667e-17,0,8
3,32,c,3.110897905380869e-17,0,8
3,33,c,3.37110642677739e-17,0,8
3,34,c,8.245865741520614e-18,0,8
3,35,c,3.609292091545299e-17,0,8
3,36,c,2.165270323066168e-17,0,8
3,37,c,2.373301614911824e-17,0,8
3,38,c,2.926583536058333e-17,0,8
3,39,c,2.917096767049085e-17,0,8
3,40,c,3.758369890262056e-17,0,8
3,41,c,1.766826024677745e-17,0,8
3,42,c,3.4032936787730533e-17,0,8
3,43,c,1.2525076191049339e-17,0,8
3,44,c,3.7349917809178373e-17,0,8
3,45,c,2.3685582304072e-17,0,8
3,46,c,2.5250899190597947e-17,0,8
3,47,c,2.888297646842439e-17,0,8
3,48,c,2.319091506287549e-17,0,8
3,49,c,2.3472130001363917e-17,0,8
3,50,c,3.8021614936351034e-17,0,8
3,50,c,5.1995117467205226e-17,1,8
4,0,c,0.002098030643582112,0,8
4,1,c,0.0006804414513755103,0,8
4,2,c,0.00022068341573893506,0,8
4,3,c,7.15729029791117e-05,0,8
4,4,c,2.3212802030049335e-05,0,8
4,5,c,7.528466160552005e-06,0,8
4,6,c,2.4416614012532416e-06,0,8
4,7,c,7.918891141584554e-07,0,8
4,8,c,2.568285549104425e-07,0,8
4,9,c,8.329563505374769e-08,0,8
4,10,c,2.7014764267035288e-08,0,8
4,11,c,8.761532878853043e-09,0,8
4,12,c,2.841574700670349e-09,0,8
4,13,c,9.215904428983162e-10,0,8
4,14,c,2.988938021197967e-10,0,8
4,15,c,9.693838835604754e-11,0,8
4,16,c,3.143942923501778e-11,0,8
4,17,c,1.0196545047206826e-11,0,8
4,18,c,3.3069754032537843e-12,0,8
4,19,c,1.0725205945732205e-12,0,8
4,20,c,3.478285867813155e-13,0,8
4,21,c,1.1297651843314742e-13,0,8
4,22,c,3.6555877784203144e-14,0,8
4,23,c,1.189943986851542e-14,0,8
4,24,c,3.883170877677557e-15,0,8
4,25,c,1.2603774022178736e-15,0,8
4,26,c,4.309627402664627e-16,0,8
4,27,c,1.562259097586359e-16,0,8
4,28,c,6.493608683535643e-17,0,8
4,29,c,5.420248532774993e-17,0,8
4,30,c,2.7205851232860873e-17,0,8
4,31,c,2.3302723411913057e-17,0,8
4,32,c,2.894057470883768e-17,0,8
4,33,c,3.2410021660791294e-17,0,8
4,34,c,8.679546610514816e-18,0,8
4,35,c,3.544239961196169e-17,0,8
4,36,c,2.0568501058176175e-17,0,8
4,37,c,2.4600377887106645e-17,0,8
4,38,c,2.948267579508043e-17,0,8
4,39,c,2.895412723599375e-17,0,8
4,40,c,3.736685846812346e-17,0,8
4,41,c,1.766826024677745e-17,0,8
4,42,c,3.359925591873633e-17,0,8
4,43,c,1.2091395322055137e-17,0,8
4,44,c,3.713307737468127e-17,0,8
4,45,c,2.3685582304072e-17,0,8
4,46,c,2.5467739625095048e-17,0,8
4,47,c,2.888297646842439e-17,0,8
4,48,c,2.2974074628378388e-17,0,8
4,49,c,2.3580550218612467e-17,0,8
4,50,c,3.8021614936351034e-17,0,8
4,50,c,5.1995117467205226e-17,1,8
5,0,c,0.0006804473719021625,0,8
5,1,c,0.0002206853359064953,0,8
5,2,c,7.157352573531942e-05,0,8
5,3,c,2.3213004004829986e-05,0,8
5,4,c,7.528531665785187e-06,0,8
5,5,c,2.4416826461757295e-06,0,8
5,6,c,7.91896004379488e-07,0,8
5,7,c,2.568307895742854e-07,0,8
5,8,c,8.32963598177465e-08,0,8
5,9,c,2.7014999183288404e-08,0,8
5,10,c,8.761609730572475e-09,0,8
5,11,c,2.8415988671030926e-09,0,8
5,12,c,9.21598696098516e-10,0,8
5,13,c,2.9889636517373245e-10,0,8
5,14,c,9.693923923791251e-11,0,8
5,15,c,3.1439701152922636e-11,0,8
5,16,c,1.0196641758040612e-11,0,8
5,17,c,3.307000990425055e-12,0,8
5,18,c,1.0725305692332074e-12,0,8
5,19,c,3.478363930369574e-13,0,8
5,20,c,1.1279610719164583e-13,0,8
5,21,c,3.674929945177456e-14,0,8
5,22,c,1.183476720892666e-14,0,8
5,23,c,3.881981643419612e-15,0,8
5,24,c,1.2819530254503352e-15,0,8
5,25,c,4.1643443115515696e-16,0,8
5,26,c,1.570932714966243e-16,0,8
5,27,c,6.775501248381874e-17,0,8
5,28,c,3.5445787743750706e-17,0,8
5,29,c,4.4661506209877494e-17,0,8
5,30,c,2.2869042542918855e-17,0,8
5,31,c,2.3302723411913057e-17,0,8
5,32,c,2.9807936446826083e-17,0,8
5,33,c,3.2410021660791294e-17,0,8
5,34,c,8.679546610514816e-18,0,8
5,35,c,3.587608048095589e-17,0,8
5,36,c,2.0568501058176175e-17,0,8
5,37,c,2.4383537452609544e-17,0,8
5,38,c,2.948267579508043e-17,0,8
5,39,c,2.873728680149665e-17,0,8
5,40,c,3.736685846812346e-17,0,8
5,41,c,1.766826024677745e-17,0,8
5,42,c,3.359925591873633e-17,0,8
5,43,c,1.2308235756552238e-17,0,8
5,44,c,3.7783598678172575e-17,0,8
5,45,c,2.39024227385691e-17,0,8
5,46,c,2.5250899190597947e-17,0,8
5,47,c,2.888297646842439e-17,0,8
5,48,c,2.319091506287549e-17,0,8
5,49,c,2.3797390653109568e-17,0,8
5,50,c,3.8021614936351034e-17,0,8
5,50,c,5.1995117467205226e-17,1,8
6,0,c,0.0002206872560922002,0,8
6,1,c,7.157414849676136e-05,0,8
6,2,c,2.321320598124301e-05,0,8
6,3,c,7.528597171622053e-06,0,8
6,4,c,2.4417038912682203e-06,0,8
6,5,c,7.919028946837874e-07,0,8
6,6,c,2.5683302425200603e-07,0,8
6,7,c,8.329708458174532e-08,0,8
6,8,c,2.7015234252197187e-08,0,8
6,9,c,8.76168582942192e-09,0,8
6,10,c,2.8416242114130767e-09,0,8
6,11,c,9.216061571441862e-10,0,8
6,12,c,2.9889919996515504e-10,0,8
6,13,c,9.694004284856275e-11,0,8
6,14,c,3.143997914235966e-11,0,8
6,15,c,1.0196725892129197e-11,0,8
6,16,c,3.3070369859371815e-12,0,8
6,17,c,1.0725379418079803e-12,0,8
6,18,c,3.4784072984564733e-13,0,8
6,19,c,1.1280304608554973e-13,0,8
6,20,c,3.656888821027297e-14,0,8
6,21,c,1.202775519562908e-14,0,8
6,22,c,3.816875302961858e-15,0,8
6,23,c,1.2811974720613843e-15,0,8
6,24,c,4.382268948221156e-16,0,8
6,25,c,1.4256496238531854e-16,0,8
6,26,c,6.797185291831584e-17,0,8
